study,arm,model,model_label,context,condition,tier,task,repetition,question_count,status,f1,score_available,original_f1,score_correction_status,ground_truth_version,calls,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,process_wall_time_seconds,peak_combined_memory_mib,run_id,result_updated_at,sources
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task18,1,1,succeeded,0.0,True,0.0,corrected_exact_rescore,rxnhaystack-human-1.6.0,17,0.0,559954,19947,579901,881.7090865429491,1.2078274060040712,887.3348523266613,362.40625,matched-qwen3.5-397b-tier3-task18-scale-x100-k1-r01,2026-09-24T07:47:50.478871+00:00,jed19-accel-qwen-matched-accelerated-s16;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task18,2,1,succeeded,0.0,True,0.0,corrected_exact_rescore,rxnhaystack-human-1.6.0,20,0.0,579449,24364,603813,985.5718175061047,0.9854175355285406,990.87292666547,362.15625,matched-qwen3.5-397b-tier3-task18-scale-x100-k1-r02,2026-09-24T08:43:44.715592+00:00,jed19-accel-qwen-matched-accelerated-s17;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task18,3,1,succeeded,0.0,True,0.0,corrected_exact_rescore,rxnhaystack-human-1.6.0,18,0.0,540867,24874,565741,662.13743487373,0.7725003957748413,667.7679025735706,385.2109375,matched-qwen3.5-397b-tier3-task18-scale-x100-k1-r03,2026-09-24T01:55:18.431927+00:00,jed19-accel-qwen-matched-accelerated-s18;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task18,4,1,succeeded,0.0,True,0.0,corrected_exact_rescore,rxnhaystack-human-1.6.0,19,0.0,566526,20975,587501,664.61261943914,1.2610236518085003,670.0166506934911,398.765625,matched-qwen3.5-397b-tier3-task18-scale-x100-k1-r04,2026-09-24T02:04:24.606993+00:00,jed19-accel-qwen-matched-accelerated-s19;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task18,5,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,17,0.0,390706,19032,409738,783.6966530438513,0.20654688403010368,789.5748724285513,371.02734375,matched-qwen3.5-397b-tier3-task18-scale-x100-k1-r05,2026-09-24T08:01:00.580030+00:00,jed19-accel-qwen-matched-accelerated-s20;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task18,1,1,succeeded,0.0,True,0.0,corrected_exact_rescore,rxnhaystack-human-1.6.0,22,0.0,687165,24049,711214,1179.6694866791368,4.671023527160287,1185.21120018512,360.55078125,matched-qwen3.5-397b-tier3-task18-scale-x500-k1-r01,2026-09-24T09:03:32.240608+00:00,jed19-accel-qwen-matched-accelerated-s01;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task18,2,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,5,0.0,36537,2758,39295,118.66104654967785,0.3439535666257143,124.204609753564,356.17578125,matched-qwen3.5-397b-tier3-task18-scale-x500-k1-r02,2026-09-24T01:57:23.147590+00:00,jed19-accel-qwen-matched-accelerated-s02;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task18,3,1,succeeded,,False,0.33333333333333337,historical_score_invalidated,rxnhaystack-human-1.6.0,8,0.0,76999,4127,81126,143.28917239233851,0.4468728043138981,148.97333845496178,358.109375,matched-qwen3.5-397b-tier3-task18-scale-x500-k1-r03,2026-09-24T02:06:54.133664+00:00,jed19-accel-qwen-matched-accelerated-s03;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task18,4,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,31,0.0,903026,24658,927684,1216.4166243188083,4.5419623870402575,1222.068517876789,363.1484375,matched-qwen3.5-397b-tier3-task18-scale-x500-k1-r04,2026-09-24T08:21:23.261505+00:00,jed19-accel-qwen-matched-accelerated-s04;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task18,5,1,succeeded,0.0,True,0.0,corrected_exact_rescore,rxnhaystack-human-1.6.0,18,0.0,346222,12988,359210,704.8556779995561,2.0930342618376017,750.3160305116326,369.21484375,matched-qwen3.5-397b-tier3-task18-scale-x500-k1-r05,2026-09-24T09:19:33.256251+00:00,jed19-accel-qwen-matched-accelerated-s05;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v1
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task18,1,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,13,0.0,217061,6645,223706,312.15897938236594,5.591754479333758,317.82066425308585,367.60546875,matched-qwen3.5-397b-tier3-task18-scale-x5000-k1-r01,2026-09-24T02:02:41.449981+00:00,jed19-accel-qwen-matched-accelerated-s06;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task18,2,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,10,0.0,142799,9110,151909,293.18028883449733,6.24836078286171,298.663605036214,362.23828125,matched-qwen3.5-397b-tier3-task18-scale-x5000-k1-r02,2026-09-24T02:11:53.408661+00:00,jed19-accel-qwen-matched-accelerated-s07;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task18,3,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,8,0.0,65948,4213,70161,241.33136736415327,5.406925784423947,246.70122625865042,365.5859375,matched-qwen3.5-397b-tier3-task18-scale-x5000-k1-r03,2026-09-24T08:25:30.669248+00:00,jed19-accel-qwen-matched-accelerated-s08;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task18,4,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,10,0.0,136315,5753,142068,362.597103478387,10.62742972560227,368.2574160024524,364.16015625,matched-qwen3.5-397b-tier3-task18-scale-x5000-k1-r04,2026-09-24T09:25:42.082463+00:00,jed19-accel-qwen-matched-accelerated-s09;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task18,5,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,13,0.0,272447,14365,286812,454.52931474149227,20.6345980707556,460.08654748648405,364.19921875,matched-qwen3.5-397b-tier3-task18-scale-x5000-k1-r05,2026-09-24T02:10:22.148490+00:00,jed19-accel-qwen-matched-accelerated-s10;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task18,1,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,9,0.0,104030,4756,108786,220.87566605210304,35.43625265918672,314.3756949622184,418.12890625,matched-qwen3.5-397b-tier3-task18-scale-x50000-k1-r01,2026-09-24T02:17:08.356777+00:00,jed19-accel-qwen-matched-accelerated-s11;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task18,2,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,16,0.0,533656,15047,548703,796.5001478642225,131.31380374729633,949.0873060133308,464.56640625,matched-qwen3.5-397b-tier3-task18-scale-x50000-k1-r02,2026-09-24T08:41:20.353037+00:00,jed19-accel-qwen-matched-accelerated-s12;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task18,3,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,10,0.0,145809,8556,154365,476.9165548477322,42.54901625588536,488.2911117654294,415.67578125,matched-qwen3.5-397b-tier3-task18-scale-x50000-k1-r03,2026-09-24T09:34:10.429236+00:00,jed19-accel-qwen-matched-accelerated-s13;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task18,4,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,14,0.0,214478,8846,223324,406.23463978618383,92.92705512978137,412.32424579001963,431.97265625,matched-qwen3.5-397b-tier3-task18-scale-x50000-k1-r04,2026-09-24T02:17:15.075766+00:00,jed19-accel-qwen-matched-accelerated-s14;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task18,5,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,19,0.0,383024,8553,391577,480.66130661033094,41.88393964059651,486.43261914141476,396.5234375,matched-qwen3.5-397b-tier3-task18-scale-x50000-k1-r05,2026-09-24T02:25:15.313122+00:00,jed19-accel-qwen-matched-accelerated-s15;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task18,1,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,10,0.0,111078,7439,118517,554.7896578237414,67.80179001390934,560.3475746177137,440.3984375,matched-qwen3.5-397b-tier3-task18-scale-xfull-k1-r01,2026-09-24T08:51:12.529369+00:00,jed19-accel-qwen-matched-accelerated-s16;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task18,2,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,31,0.0,1343930,18397,1362327,1287.494817711413,128.77840773947537,1394.5745154358447,506.98046875,matched-qwen3.5-397b-tier3-task18-scale-xfull-k1-r02,2026-09-24T09:57:40.634604+00:00,jed19-accel-qwen-matched-accelerated-s17;jed19-qwen-swiss-s02;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task18,3,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,6,0.0,57304,4466,61770,278.3414650056511,85.99402158893645,283.6166409198195,426.53515625,matched-qwen3.5-397b-tier3-task18-scale-xfull-k1-r03,2026-09-24T02:21:59.209820+00:00,jed19-accel-qwen-matched-accelerated-s18;jed19-qwen-swiss-s03;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task18,4,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,12,0.0,179711,7522,187233,1260.065202428028,199.30089524574578,1265.7021564878523,424.3046875,matched-qwen3.5-397b-tier3-task18-scale-xfull-k1-r04,2026-09-24T02:46:21.614388+00:00,jed19-accel-qwen-matched-accelerated-s19;jed19-qwen-swiss-s04;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,full,scale-xfull-k1,3,tier3/task18,5,1,succeeded,,False,0.0,historical_score_invalidated,rxnhaystack-human-1.6.0,7,0.0,59924,2393,62317,296.867899088189,72.17159453034401,302.53014438971877,423.16015625,matched-qwen3.5-397b-tier3-task18-scale-xfull-k1-r05,2026-09-24T08:57:24.117057+00:00,jed19-accel-qwen-matched-accelerated-s20;jed19-qwen-swiss-s01;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task20,1,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,41633,2532,44165,142.67701171152294,1.565887263044715,170.2526322118938,359.79296875,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k20-r01,2026-09-24T10:00:31.475886+00:00,jed19-accel-qwen-matched-accelerated-s01;jed19-qwen-swiss-s02
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task20,2,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,7,0.0,64527,3769,68296,212.15177190117538,1.5766323041170835,217.72025626152754,366.84765625,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k20-r02,2026-09-24T02:25:56.353592+00:00,jed19-accel-qwen-matched-accelerated-s02;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task20,3,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,44417,2490,46907,301.6197767201811,1.5793710816651583,307.9487951863557,365.31640625,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k20-r03,2026-09-24T02:51:30.131672+00:00,jed19-accel-qwen-matched-accelerated-s03;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task20,4,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,8,0.0,70103,3869,73972,243.81935318373144,3.0204235296696424,249.87346372939646,356.3984375,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k20-r04,2026-09-24T09:01:34.520285+00:00,jed19-accel-qwen-matched-accelerated-s04;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k20,3,tier3/task20,5,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,48956,3923,52879,213.64932892099023,1.5772513188421726,219.09009951725602,357.328125,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k20-r05,2026-09-24T10:04:11.228500+00:00,jed19-accel-qwen-matched-accelerated-s05;jed19-qwen-swiss-s02
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task20,1,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,5,0.0,33832,2301,36133,234.76121096126735,1.5653540696948767,323.18967516720295,360.04296875,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k5-r01,2026-09-24T02:31:52.805136+00:00,jed19-accel-qwen-matched-accelerated-s06;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task20,2,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,7,0.0,60488,3502,63990,359.32065561041236,1.1425786223262548,365.81436908990145,360.3828125,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k5-r02,2026-09-24T02:57:36.502505+00:00,jed19-accel-qwen-matched-accelerated-s07;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task20,3,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,7,0.0,56431,3513,59944,197.5638532973826,1.7349646370857954,203.12733089737594,360.37890625,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k5-r03,2026-09-24T09:05:22.897498+00:00,jed19-accel-qwen-matched-accelerated-s08;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task20,4,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,51922,3656,55578,224.17426566407084,1.5728183537721634,275.15867126360536,362.34765625,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k5-r04,2026-09-24T10:08:47.097513+00:00,jed19-accel-qwen-matched-accelerated-s09;jed19-qwen-swiss-s02
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,cardinality-x5000-k5,3,tier3/task20,5,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,5,0.0,35366,2582,37948,367.45649488829076,1.572020012885332,372.8629118092358,358.07421875,matched-qwen3.5-397b-tier3-task20-cardinality-x5000-k5-r05,2026-09-24T02:38:06.195631+00:00,jed19-accel-qwen-matched-accelerated-s10;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task20,1,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,43972,2719,46691,336.2229670602828,0.07244547829031944,341.8463550619781,356.609375,matched-qwen3.5-397b-tier3-task20-scale-x100-k1-r01,2026-09-24T03:04:45.730474+00:00,jed19-accel-qwen-matched-accelerated-s11;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task20,2,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,9,0.0,109544,6267,115811,387.00977256149054,0.11821158975362778,410.1109618358314,352.95703125,matched-qwen3.5-397b-tier3-task20-scale-x100-k1-r02,2026-09-24T09:12:13.566353+00:00,jed19-accel-qwen-matched-accelerated-s12;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task20,3,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,8,0.0,113880,5689,119569,295.02388100139797,0.10684455372393131,369.21261541731656,359.74609375,matched-qwen3.5-397b-tier3-task20-scale-x100-k1-r03,2026-09-24T10:16:50.800307+00:00,jed19-accel-qwen-matched-accelerated-s13;jed19-qwen-swiss-s02
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task20,4,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,8,0.0,64985,2943,67928,376.46374118328094,0.04136647470295429,382.02921104617417,349.484375,matched-qwen3.5-397b-tier3-task20-scale-x100-k1-r04,2026-09-24T02:44:28.727445+00:00,jed19-accel-qwen-matched-accelerated-s14;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,100,scale-x100-k1,3,tier3/task20,5,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,9,0.0,107969,6221,114190,820.8494122773409,0.04810800217092037,839.980327097699,365.2578125,matched-qwen3.5-397b-tier3-task20-scale-x100-k1-r05,2026-09-24T03:18:53.116781+00:00,jed19-accel-qwen-matched-accelerated-s15;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task20,1,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,40000,2189,42189,142.25515858270228,0.1787720825523138,147.95341133140028,353.67578125,matched-qwen3.5-397b-tier3-task20-scale-x500-k1-r01,2026-09-24T09:14:42.065499+00:00,jed19-accel-qwen-matched-accelerated-s16;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task20,2,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,5,0.0,33177,2269,35446,145.2677034381777,0.18062193132936954,266.31882783025503,353.30078125,matched-qwen3.5-397b-tier3-task20-scale-x500-k1-r02,2026-09-24T10:22:59.579630+00:00,jed19-accel-qwen-matched-accelerated-s17;jed19-qwen-swiss-s02
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task20,3,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,39733,2149,41882,334.2460661213845,0.16304602101445198,340.009166482836,355.5546875,matched-qwen3.5-397b-tier3-task20-scale-x500-k1-r03,2026-09-24T02:50:09.394520+00:00,jed19-accel-qwen-matched-accelerated-s18;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task20,4,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,5,0.0,31595,2244,33839,294.5105832759291,0.19077336974442005,299.7887804042548,354.19921875,matched-qwen3.5-397b-tier3-task20-scale-x500-k1-r04,2026-09-24T03:23:53.488613+00:00,jed19-accel-qwen-matched-accelerated-s19;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,500,scale-x500-k1,3,tier3/task20,5,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,8,0.0,70746,4003,74749,201.05458388477564,0.3404825422912836,206.45599721185863,357.43359375,matched-qwen3.5-397b-tier3-task20-scale-x500-k1-r05,2026-09-24T09:19:14.458566+00:00,jed19-accel-qwen-matched-accelerated-s20;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task20,1,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,47219,3371,50590,170.9349666275084,1.5761870052665472,246.81891578622162,357.265625,matched-qwen3.5-397b-tier3-task20-scale-x5000-k1-r01,2026-09-24T10:27:07.034612+00:00,jed19-accel-qwen-matched-accelerated-s01;jed19-qwen-swiss-s02
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task20,2,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,52962,3835,56797,432.2834120839834,1.5805072169750929,437.82442622445524,358.984375,matched-qwen3.5-397b-tier3-task20-scale-x5000-k1-r02,2026-09-24T02:57:27.763533+00:00,jed19-accel-qwen-matched-accelerated-s02;jed19-qwen-swiss-s03
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task20,3,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,5,0.0,33937,2368,36305,293.05719168670475,1.5640113428235054,299.2286202143878,357.14453125,matched-qwen3.5-397b-tier3-task20-scale-x5000-k1-r03,2026-09-24T03:28:53.287322+00:00,jed19-accel-qwen-matched-accelerated-s03;jed19-qwen-swiss-s04
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task20,4,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,6,0.0,47676,3417,51093,190.0279826335609,1.5799067728221416,195.93269778043032,364.75390625,matched-qwen3.5-397b-tier3-task20-scale-x5000-k1-r04,2026-09-24T09:22:48.904653+00:00,jed19-accel-qwen-matched-accelerated-s04;jed19-qwen-swiss-s01
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,5000,scale-x5000-k1,3,tier3/task20,5,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,5,0.0,32286,2072,34358,178.9729028623551,1.6736513655632734,184.22101754695177,364.07421875,matched-qwen3.5-397b-tier3-task20-scale-x5000-k1-r05,2026-09-24T10:30:11.857086+00:00,jed19-accel-qwen-matched-accelerated-s05;jed19-qwen-swiss-s02
matched_cardinality,matched-provisional,RCP-AIaaS/Qwen/Qwen3.5-397B-A17B,Qwen 3.5,50000,scale-x50000-k1,3,tier3/task20,1,1,succeeded,1.0,True,1.0,not_affected,rxnhaystack-human-1.6.0,8,0.0,67157,3929,71086,450.5403100028634,11.3423758931458,456.1292382366955,409.5,matched-qwen3.5-397b-tier3-task20-scale-x50000-k1-r01,2026-09-24T03:05:04.446340+00:00,jed19-accel-qwen-matched-accelerated-s06;jed19-qwen-swiss-s03
