scope,run_id,model,model_label,method,tier,task,context,repetition,question_count,status,report_state,result_updated_at,attempt_count,sources,failure_categories,score_name,score_available,f1,calls,cost_chf,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,peak_combined_memory_mib,peak_docker_memory_mib,peak_host_process_tree_rss_mib,process_wall_time_seconds,ground_truth_version,original_f1,score_correction_status,arm_final
full_benchmark,full-glm-5.2-tier3-task24-rlm-x500-r01,glm-5.2,GLM 5.2,rlm,3,tier3/task24,500,1,1,succeeded,final,2026-09-20T03:35:32.691250+00:00,1,jed25-r2-glm-openrouter-rlm-repair2,{},macro_f1,True,1.0,8,0.043602192000000005,0.05450274,86284,8017,94301,59.87086096405983,0.2403374696150422,357.1171875,0.0,357.1171875,84.78458170220256,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-x500-r02,glm-5.2,GLM 5.2,rlm,3,tier3/task24,500,2,1,succeeded,final,2026-09-20T04:19:25.071613+00:00,1,jed25-r2-glm-openrouter-rlm-repair3,{},macro_f1,True,1.0,10,0.065082208,0.08135276,60189,14748,74937,84.54249755293131,53.88855179864913,363.875,0.0,363.875,89.3481709305197,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-x500-r03,glm-5.2,GLM 5.2,rlm,3,tier3/task24,500,3,1,succeeded,final,2026-09-20T03:04:28.039791+00:00,1,jed25-r2-glm-openrouter-rlm-repair4,{},macro_f1,True,1.0,4,0.016662688000000002,0.02082836,23552,4506,28058,24.688433587085456,0.3657984118908644,370.4296875,0.0,370.4296875,67.52448545629159,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-x500-r04,glm-5.2,GLM 5.2,rlm,3,tier3/task24,500,4,1,succeeded,final,2026-09-20T06:50:26.234328+00:00,1,jed25-r2-glm-openrouter-rlm-repair1,{},macro_f1,True,1.0,3,0.10885641600000001,0.13607052,244392,8646,253038,40.246728488011286,0.16629024175927043,366.84765625,0.0,366.84765625,46.17474864819087,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-x500-r05,glm-5.2,GLM 5.2,rlm,3,tier3/task24,500,5,1,succeeded,final,2026-09-20T03:37:29.836457+00:00,1,jed25-r2-glm-openrouter-rlm-repair2,{},macro_f1,True,1.0,17,0.126042976,0.15755371999999998,493363,17284,510647,79.49288508482277,0.687319453805685,364.18359375,0.0,364.18359375,102.89786729682237,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-xfull-r01,glm-5.2,GLM 5.2,rlm,3,tier3/task24,full,1,1,succeeded,final,2026-09-20T04:21:30.073208+00:00,1,jed25-r2-glm-openrouter-rlm-repair3,{},macro_f1,True,0.0,3,0.222624736,0.27828092,543653,12288,555941,119.26715854834765,49.54519642330706,988.83203125,0.0,988.83203125,124.397237803787,rxnhaystack-human-1.6.0,0.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-xfull-r02,glm-5.2,GLM 5.2,rlm,3,tier3/task24,full,2,1,succeeded,final,2026-09-20T03:07:07.254754+00:00,1,jed25-r2-glm-openrouter-rlm-repair4,{},macro_f1,True,1.0,2,0.047354688000000006,0.05919336,64779,5346,70125,111.96789942402393,75.50513326656073,454.66015625,0.0,454.66015625,158.2937399907969,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-xfull-r03,glm-5.2,GLM 5.2,rlm,3,tier3/task24,full,3,1,succeeded,final,2026-09-20T06:52:20.752184+00:00,1,jed25-r2-glm-openrouter-rlm-repair1,{},macro_f1,True,1.0,4,0.05118976,0.0639872,82651,12782,95433,108.7156283960212,52.641115185571834,442.20703125,0.0,442.20703125,113.76165796513669,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-xfull-r04,glm-5.2,GLM 5.2,rlm,3,tier3/task24,full,4,1,succeeded,final,2026-09-20T03:39:29.683621+00:00,1,jed25-r2-glm-openrouter-rlm-repair2,{},macro_f1,True,1.0,5,0.061529168,0.07691146,115988,16245,132233,113.69128567446023,48.087817907333374,534.41796875,0.0,534.41796875,119.23251414857805,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task24-rlm-xfull-r05,glm-5.2,GLM 5.2,rlm,3,tier3/task24,full,5,1,succeeded,final,2026-09-20T04:23:18.766754+00:00,1,jed25-r2-glm-openrouter-rlm-repair3,{},macro_f1,True,1.0,4,0.06588131200000001,0.08235164,124269,7776,132045,103.18940688483417,53.65910170041025,456.19140625,0.0,456.19140625,108.072475139983,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x100-r01,glm-5.2,GLM 5.2,codeact,3,tier3/task6,100,1,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x100-r02,glm-5.2,GLM 5.2,codeact,3,tier3/task6,100,2,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x100-r03,glm-5.2,GLM 5.2,codeact,3,tier3/task6,100,3,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x100-r04,glm-5.2,GLM 5.2,codeact,3,tier3/task6,100,4,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x100-r05,glm-5.2,GLM 5.2,codeact,3,tier3/task6,100,5,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x500-r01,glm-5.2,GLM 5.2,codeact,3,tier3/task6,500,1,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x500-r02,glm-5.2,GLM 5.2,codeact,3,tier3/task6,500,2,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x500-r03,glm-5.2,GLM 5.2,codeact,3,tier3/task6,500,3,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x500-r04,glm-5.2,GLM 5.2,codeact,3,tier3/task6,500,4,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-codeact-x500-r05,glm-5.2,GLM 5.2,codeact,3,tier3/task6,500,5,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-llm-x100-r01,glm-5.2,GLM 5.2,llm,3,tier3/task6,100,1,4,succeeded,final,2026-09-13T15:39:32.943858+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.0,4,0.0,0.0,42063,64,42127,13.961066048592329,0,324.59375,0.0,324.59375,17.960715051740408,rxnhaystack-human-1.6.0,0.0,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x100-r02,glm-5.2,GLM 5.2,llm,3,tier3/task6,100,2,4,succeeded,final,2026-09-13T15:39:49.885582+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.166675,4,0.0,0.0,42063,44,42107,13.055595878511667,0,326.1015625,0.0,326.1015625,16.8519782461226,rxnhaystack-human-1.6.0,0.16666666666666666,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x100-r03,glm-5.2,GLM 5.2,llm,3,tier3/task6,100,3,4,succeeded,final,2026-09-13T15:40:08.483869+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.26785000000000003,4,0.0,0.0,42063,52,42115,14.680312175303698,0,324.953125,0.0,324.953125,18.512595396488905,rxnhaystack-human-1.6.0,0.2678571428571429,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x100-r04,glm-5.2,GLM 5.2,llm,3,tier3/task6,100,4,4,succeeded,final,2026-09-13T15:40:25.813995+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.0,4,0.0,0.0,42063,39,42102,13.312734689563513,0,323.62890625,0.0,323.62890625,17.2490593791008,rxnhaystack-human-1.6.0,0.0,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x100-r05,glm-5.2,GLM 5.2,llm,3,tier3/task6,100,5,4,succeeded,final,2026-09-13T15:40:53.488896+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.083325,4,0.0,0.0,42063,54,42117,23.807610612362623,0,325.1484375,0.0,325.1484375,27.570369347929955,rxnhaystack-human-1.6.0,0.08333333333333333,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x500-r01,glm-5.2,GLM 5.2,llm,3,tier3/task6,500,1,4,succeeded,final,2026-09-13T15:41:40.712023+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.07935,4,0.0,0.0,202469,531,203000,43.60112241655588,0,323.71484375,0.0,323.71484375,47.126550398766994,rxnhaystack-human-1.6.0,0.07936507936507937,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x500-r02,glm-5.2,GLM 5.2,llm,3,tier3/task6,500,2,4,succeeded,final,2026-09-13T15:45:52.881952+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.120475,4,0.0,0.0,202469,9654,212123,247.96039660647511,0,326.046875,0.0,326.046875,252.05343637242913,rxnhaystack-human-1.6.0,0.1204780361757106,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x500-r03,glm-5.2,GLM 5.2,llm,3,tier3/task6,500,3,4,succeeded,final,2026-09-13T15:46:14.279049+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.101,4,0.0,0.0,202469,120,202589,17.383522260934114,0,322.78515625,0.0,322.78515625,21.302044298499823,rxnhaystack-human-1.6.0,0.10101010101010101,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x500-r04,glm-5.2,GLM 5.2,llm,3,tier3/task6,500,4,4,succeeded,final,2026-09-13T15:46:37.647741+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.09545000000000001,4,0.0,0.0,202469,178,202647,19.47295680269599,0,323.21484375,0.0,323.21484375,23.26014370843768,rxnhaystack-human-1.6.0,0.09545454545454546,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-llm-x500-r05,glm-5.2,GLM 5.2,llm,3,tier3/task6,500,5,4,succeeded,final,2026-09-13T15:46:56.480325+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.098075,4,0.0,0.0,202469,171,202640,14.616422094404697,0,323.2265625,0.0,323.2265625,18.732785020023584,rxnhaystack-human-1.6.0,0.09808612440191386,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task6-rlm-x100-r01,glm-5.2,GLM 5.2,rlm,3,tier3/task6,100,1,4,succeeded,final,2026-09-19T13:22:03.048420+00:00,2,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.6022727272727273,108,0.0,0.0,6058408,126560,6184968,3285.7302384749055,318.0500690639019,417.63671875,0.0,417.63671875,3292.0675611384213,rxnhaystack-human-1.6.0,0.6022727272727273,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x100-r02,glm-5.2,GLM 5.2,rlm,3,tier3/task6,100,2,4,succeeded,final,2026-09-19T14:23:30.137397+00:00,2,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.6859477124183007,102,0.0,0.0,5139271,121421,5260692,3678.143099721521,320.99253319203854,396.03125,0.0,396.03125,3686.8730149846524,rxnhaystack-human-1.6.0,0.6859477124183007,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x100-r03,glm-5.2,GLM 5.2,rlm,3,tier3/task6,100,3,4,succeeded,final,2026-09-17T23:03:23.035625+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.8869949494949495,91,0.0,0.0,4798924,113408,4912332,3105.8643230088055,39.831931088119745,340.046875,0.0,340.046875,3125.5687962174416,rxnhaystack-human-1.6.0,0.8869949494949495,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x100-r04,glm-5.2,GLM 5.2,rlm,3,tier3/task6,100,4,4,succeeded,final,2026-09-18T00:00:36.963115+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.7411616161616161,127,0.0,0.0,4563566,121337,4684903,3382.790636777878,589.7710689548403,360.5546875,0.0,360.5546875,3433.6973343584687,rxnhaystack-human-1.6.0,0.7411616161616161,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x100-r05,glm-5.2,GLM 5.2,rlm,3,tier3/task6,100,5,4,succeeded,final,2026-09-18T00:50:41.587586+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.7828282828282829,102,0.0,0.0,2671826,91518,2763344,2964.5054620224983,1066.6917464789003,364.62890625,0.0,364.62890625,3004.3772559575737,rxnhaystack-human-1.6.0,0.7828282828282829,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x500-r01,glm-5.2,GLM 5.2,rlm,3,tier3/task6,500,1,4,succeeded,final,2026-09-18T01:42:25.315447+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.49262820512820504,95,0.0,0.0,3745211,127571,3872782,3065.91449063085,6.177516488358378,350.62109375,0.0,350.62109375,3103.5366648379713,rxnhaystack-human-1.6.0,0.49262820512820504,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x500-r02,glm-5.2,GLM 5.2,rlm,3,tier3/task6,500,2,4,succeeded,final,2026-09-18T02:51:41.026452+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.275974025974026,157,0.0,0.0,8167801,168276,8336077,4118.02423187159,343.466496642679,366.54296875,0.0,366.54296875,4155.527313847095,rxnhaystack-human-1.6.0,0.275974025974026,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x500-r03,glm-5.2,GLM 5.2,rlm,3,tier3/task6,500,3,4,succeeded,final,2026-09-18T03:38:19.374317+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.4375,118,0.0,0.0,3708673,102522,3811195,2761.3049955759197,249.79632568359375,368.36328125,0.0,368.36328125,2798.131539752707,rxnhaystack-human-1.6.0,0.4375,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x500-r04,glm-5.2,GLM 5.2,rlm,3,tier3/task6,500,4,4,succeeded,final,2026-09-18T04:46:54.269646+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.3088235294117647,136,0.0,0.0,5390467,148154,5538621,4075.761644380167,678.5746574345976,367.04296875,0.0,367.04296875,4114.674621811137,rxnhaystack-human-1.6.0,0.3088235294117647,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-x500-r05,glm-5.2,GLM 5.2,rlm,3,tier3/task6,500,5,4,succeeded,final,2026-09-19T15:33:20.060982+00:00,2,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.46958333333333335,122,0.0,0.0,5471652,125008,5596660,4179.816871613264,137.228012137115,379.70703125,0.0,379.70703125,4189.04217823036,rxnhaystack-human-1.6.0,0.46958333333333335,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-xfull-r01,glm-5.2,GLM 5.2,rlm,3,tier3/task6,full,1,4,succeeded,final,2026-09-19T16:57:37.171516+00:00,2,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.475294741876482,102,0.0,0.0,4628001,143239,4771240,5048.084649788216,1013.4680705033243,1126.0859375,0.0,1126.0859375,5056.909721946344,rxnhaystack-human-1.6.0,0.475294741876482,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-xfull-r02,glm-5.2,GLM 5.2,rlm,3,tier3/task6,full,2,4,succeeded,final,2026-09-19T18:12:32.011509+00:00,2,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.17949412195065026,111,0.0,0.0,5998256,110506,6108762,4410.9025130253285,823.9940662365407,794.94921875,0.0,794.94921875,4478.170207800344,rxnhaystack-human-1.6.0,0.22485276617374347,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-xfull-r03,glm-5.2,GLM 5.2,rlm,3,tier3/task6,full,3,4,succeeded,final,2026-09-19T19:28:55.832101+00:00,2,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.3023541813070977,88,0.0,0.0,4363391,132590,4495981,4559.317519780248,596.8672365508974,1423.109375,0.0,1423.109375,4577.624436169863,rxnhaystack-human-1.6.0,0.3023541813070977,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-xfull-r04,glm-5.2,GLM 5.2,rlm,3,tier3/task6,full,4,4,failed,final,2026-09-21T17:22:23.788931+00:00,4,jed-full-v34-d50654b8;jed-glm-rlm-v34;jed19-glm-swiss-s01;jed25-r2-glm-openrouter-rlm-repair4;kuma-full-v34-d50654b8,"{""unknown"": 4}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task6-rlm-xfull-r05,glm-5.2,GLM 5.2,rlm,3,tier3/task6,full,5,4,failed,final,2026-09-21T17:55:29.345031+00:00,4,jed-full-v34-d50654b8;jed-glm-rlm-v34;jed19-glm-swiss-s01;jed25-r2-glm-openrouter-rlm-repair1;kuma-full-v34-d50654b8,"{""interrupted"": 1, ""unknown"": 3}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x100-r01,glm-5.2,GLM 5.2,codeact,3,tier3/task7,100,1,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x100-r02,glm-5.2,GLM 5.2,codeact,3,tier3/task7,100,2,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x100-r03,glm-5.2,GLM 5.2,codeact,3,tier3/task7,100,3,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x100-r04,glm-5.2,GLM 5.2,codeact,3,tier3/task7,100,4,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x100-r05,glm-5.2,GLM 5.2,codeact,3,tier3/task7,100,5,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x500-r01,glm-5.2,GLM 5.2,codeact,3,tier3/task7,500,1,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x500-r02,glm-5.2,GLM 5.2,codeact,3,tier3/task7,500,2,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x500-r03,glm-5.2,GLM 5.2,codeact,3,tier3/task7,500,3,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x500-r04,glm-5.2,GLM 5.2,codeact,3,tier3/task7,500,4,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-codeact-x500-r05,glm-5.2,GLM 5.2,codeact,3,tier3/task7,500,5,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task7-llm-x100-r01,glm-5.2,GLM 5.2,llm,3,tier3/task7,100,1,5,succeeded,final,2026-09-13T15:47:19.719526+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.67634,5,0.0,0.0,52074,72,52146,19.288774095475674,0,323.94140625,0.0,323.94140625,23.143815375864506,rxnhaystack-human-1.6.0,0.6763492063492065,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task7-llm-x100-r02,glm-5.2,GLM 5.2,llm,3,tier3/task7,100,2,5,succeeded,final,2026-09-13T15:47:42.918863+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.7230000000000001,5,0.0,0.0,52074,81,52155,19.260449275374413,0,323.88671875,0.0,323.88671875,23.105411134660244,rxnhaystack-human-1.6.0,0.7230158730158731,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task7-llm-x100-r03,glm-5.2,GLM 5.2,llm,3,tier3/task7,100,3,5,succeeded,final,2026-09-13T15:48:05.034180+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.65658,5,0.0,0.0,52074,86,52160,18.192069720476866,0,324.47265625,0.0,324.47265625,22.00381088256836,rxnhaystack-human-1.6.0,0.6565934065934066,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task7-llm-x100-r04,glm-5.2,GLM 5.2,llm,3,tier3/task7,100,4,5,succeeded,final,2026-09-13T15:48:26.718749+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.6220600000000001,5,0.0,0.0,52074,76,52150,17.996934693306684,0,324.72265625,0.0,324.72265625,21.572519581764936,rxnhaystack-human-1.6.0,0.6220634920634921,corrected_exact_rescore,True
